N,S,M,L,XL
190,0.79251300990431428,0.817952914515926,0.84532102391942932,0.87700377675199326
191,0.7931844888366627,0.81782701749968523,0.84506924045321019,0.87717163239613927
192,0.79217727043814001,0.81770112048344457,0.84481745698699118,0.87666806546370124
193,0.79217727043814001,0.815309077174871,0.84515316827528331,0.87666806546370124
194,0.79049857310726879,0.815309077174871,0.84422996223248004,0.87645824590851873
195,0.79049857310726879,0.81518318015863023,0.84439781787662616,0.87658413764162824
196,0.79033070337418165,0.8145536950774267,0.84364246747796889,0.87595467897608059
197,0.78999496390800739,0.81467959209366736,0.84330675618967688,0.87620646244229961
198,0.79016283364109452,0.8145536950774267,0.84271926143516573,0.87582878724297109
199,0.78999496390800739,0.8137983129799824,0.84246747796894672,0.87570289550986147
